x_m,y_m,w_tr_right_m,w_tr_left_m
1512.6,203.18,9.144,9.144
1512.9,204.67,9.144,9.144
1513.2,206.17,9.144,9.144
1513.5,207.66,9.144,9.144
1513.8,209.16,9.144,9.144
1514,210.66,9.144,9.144
1514.3,212.16,9.144,9.144
1514.6,213.66,9.144,9.144
1514.8,215.16,9.144,9.144
1515,216.67,9.144,9.144
1515.3,218.18,9.144,9.144
1515.5,219.68,9.144,9.144
1515.7,221.19,9.144,9.144
1515.9,222.7,9.144,9.144
1516.1,224.21,9.144,9.144
1516.3,225.73,9.144,9.144
1516.5,227.24,9.144,9.144
1516.7,228.76,9.144,9.144
1516.8,230.27,9.144,9.144
1517,231.79,9.144,9.144
1517.1,233.31,9.144,9.144
1517.2,234.82,9.144,9.144
1517.4,236.34,9.144,9.144
1517.4,237.86,9.144,9.144
1517.6,239.38,9.144,9.144
1517.7,240.9,9.144,9.144
1517.8,242.43,9.144,9.144
1517.8,243.95,9.144,9.144
1517.9,245.47,9.144,9.144
1517.9,246.99,9.144,9.144
1518,248.52,9.144,9.144
1518,250.04,9.144,9.144
1518.1,251.56,9.144,9.144
1518.1,253.09,9.144,9.144
1518.1,254.61,9.144,9.144
1518.1,256.14,9.144,9.144
1518.1,257.66,7.62,7.62
1518.1,259.18,7.62,7.62
1518.1,260.71,7.62,7.62
1518.1,262.23,7.62,7.62
1518.1,263.76,7.62,7.62
1518.1,265.28,7.62,7.62
1518.1,266.8,7.62,7.62
1518.1,268.33,7.62,7.62
1518.1,269.85,7.62,7.62
1518.1,271.38,7.62,7.62
1518.1,272.9,7.62,7.62
1518.1,274.42,7.62,7.62
1518.1,275.95,7.62,7.62
1518.1,277.47,7.62,7.62
1518.1,279,7.62,7.62
1518.1,280.52,7.62,7.62
1518.1,282.04,7.62,7.62
1518.1,283.57,7.62,7.62
1518.1,285.09,7.62,7.62
1518.1,286.62,7.62,7.62
1518.1,288.14,7.62,7.62
1518.1,289.66,7.62,7.62
1518.1,291.19,7.62,7.62
1518.1,292.71,7.62,7.62
1518.1,294.24,7.62,7.62
1518.1,295.76,7.62,7.62
1518.1,297.28,7.62,7.62
1518.1,298.81,7.62,7.62
1518.1,300.33,7.62,7.62
1518.1,301.86,7.62,7.62
1518.1,303.38,7.62,7.62
1518.1,304.9,7.62,7.62
1518.1,306.43,7.62,7.62
1518.1,307.95,7.62,7.62
1518.1,309.48,7.62,7.62
1518.1,311,7.62,7.62
1518.1,312.52,7.62,7.62
1518.1,314.05,7.62,7.62
1518.1,315.57,7.62,7.62
1518.1,317.1,7.62,7.62
1518.1,318.62,7.62,7.62
1518.1,320.14,7.62,7.62
1518.1,321.67,7.62,7.62
1518.1,323.19,7.62,7.62
1518.1,324.72,7.62,7.62
1518.1,326.24,7.62,7.62
1518.1,327.76,7.62,7.62
1518.1,329.29,7.62,7.62
1518.1,330.81,7.62,7.62
1518.1,332.34,7.62,7.62
1518.1,333.86,7.62,7.62
1518.1,335.38,7.62,7.62
1518.1,336.91,7.62,7.62
1518.1,338.43,7.62,7.62
1518.1,339.96,7.62,7.62
1518.1,341.48,7.62,7.62
1518.1,343,7.62,7.62
1518.1,344.53,7.62,7.62
1518.1,346.05,7.62,7.62
1518.1,347.58,7.62,7.62
1518.1,349.1,7.62,7.62
1518.1,350.62,7.62,7.62
1518.1,352.15,7.62,7.62
1518.1,353.67,7.62,7.62
1518.1,355.2,7.62,7.62
1518.1,356.72,7.62,7.62
1518.1,358.24,7.62,7.62
1518.1,359.77,7.62,7.62
1518.1,361.29,7.62,7.62
1518.1,362.82,7.62,7.62
1518.1,364.34,7.62,7.62
1518.1,365.86,7.62,7.62
1518.1,367.39,7.62,7.62
1518.1,368.91,7.62,7.62
1518.1,370.44,7.62,7.62
1518.1,371.96,7.62,7.62
1518.1,373.48,7.62,7.62
1518.1,375.01,7.62,7.62
1518.1,376.53,7.62,7.62
1518.1,378.06,7.62,7.62
1518.1,379.58,7.62,7.62
1518.1,381.1,7.62,7.62
1518.1,382.63,7.62,7.62
1518.1,384.15,7.62,7.62
1518.1,385.68,7.62,7.62
1518.1,387.2,7.62,7.62
1518.1,388.72,7.62,7.62
1518.1,390.25,7.62,7.62
1518.1,391.77,7.62,7.62
1518.1,393.3,7.62,7.62
1518.1,394.82,7.62,7.62
1518.1,396.34,7.62,7.62
1518.1,397.87,7.62,7.62
1518.1,399.39,7.62,7.62
1518.1,400.92,7.62,7.62
1518.1,402.44,7.62,7.62
1518.1,403.96,7.62,7.62
1518.1,405.49,7.62,7.62
1518.1,407.01,7.62,7.62
1518.1,408.54,7.62,7.62
1518.1,410.06,7.62,7.62
1518.1,411.58,7.62,7.62
1518.1,413.11,7.62,7.62
1518.1,414.63,7.62,7.62
1518.1,416.16,7.62,7.62
1518.1,417.68,7.62,7.62
1518.1,419.2,7.62,7.62
1518.1,420.73,7.62,7.62
1518.1,422.25,7.62,7.62
1518.1,423.78,7.62,7.62
1518.1,425.3,7.62,7.62
1518.1,426.82,7.62,7.62
1518.1,428.35,7.62,7.62
1518.1,429.87,7.62,7.62
1518.1,431.4,7.62,7.62
1518.1,432.92,7.62,7.62
